home_team,away_team,week,play_type_nfl,play_type,yards_gained,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,td_team,td_player_name,interception,safety,fumble_lost,own_kickoff_recovery_td,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,fumble,complete_pass,lateral_recovery,passer,passing_yards,receiver,receiving_yards,rusher,rushing_yards,punt_returner_player_name,kickoff_returner_player_name,kicker_player_name,return_team,return_yards,special_teams_play,st_play_type,away_score,home_score,total_line,success,pass,rush,special,possession_team,desc
MIN,LAC,3,RUSH,run,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,J.Kelley,3.0,,,,,0.0,0.0,,28,24,54.0,1.0,0.0,1.0,0.0,LAC,"(1:06) (Shotgun) 25-J.Kelley left tackle to MIN 3 for 3 yards (97-H.Phillips, 5-M.Blackmon)."
MIN,LAC,3,PASS,pass,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Herbert,2.0,G.Everett,2.0,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,LAC,(1:00) (Shotgun) 10-J.Herbert pass short left to 7-G.Everett pushed ob at MIN 1 for 2 yards (5-M.Blackmon).
MIN,LAC,3,RUSH,run,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,J.Kelley,0.0,,,,,0.0,0.0,,28,24,54.0,0.0,0.0,1.0,0.0,LAC,(:56) 76-W.Clapp reported in as eligible.  25-J.Kelley right guard to MIN 1 for no gain (90-J.Bullard; 40-I.Pace).
MIN,LAC,3,PASS,pass,1.0,,,,,LAC,D.Parham,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,J.Herbert,1.0,D.Parham,1.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,LAC,"(:50) 10-J.Herbert pass short middle to 89-D.Parham for 1 yard, TOUCHDOWN."
MIN,LAC,3,XP_KICK,extra_point,0.0,,33.0,good,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,C.Dicker,,0.0,1.0,,28,24,54.0,1.0,0.0,0.0,1.0,LAC,"11-C.Dicker extra point is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
MIN,LAC,3,KICK_OFF,kickoff,0.0,,65.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,C.Dicker,MIN,0.0,1.0,,28,24,54.0,0.0,0.0,0.0,1.0,LAC,"11-C.Dicker kicks 65 yards from LAC 35 to end zone, Touchback."
MIN,LAC,3,PASS,pass,8.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,K.Cousins,8.0,T.Hockenson,8.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,MIN,(:47) (Shotgun) 8-K.Cousins pass short left to 87-T.Hockenson pushed ob at MIN 33 for 8 yards (26-A.Samuel).
MIN,LAC,3,PASS,pass,9.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,K.Cousins,9.0,T.Hockenson,9.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,MIN,(:41) (Shotgun) 8-K.Cousins pass short right to 87-T.Hockenson to MIN 42 for 9 yards (36-J.Taylor).
MIN,LAC,3,PASS,pass,7.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,K.Cousins,7.0,T.Hockenson,7.0,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,MIN,"(:23) (No Huddle, Shotgun) 8-K.Cousins pass short left to 87-T.Hockenson to MIN 49 for 7 yards (43-M.Davis)."
MIN,LAC,3,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Cousins,,,,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,MIN,"(:01) (No Huddle, Shotgun) 8-K.Cousins pass incomplete short left."
MIN,LAC,3,KICK_OFF,kickoff,0.0,,65.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,C.Dicker,MIN,0.0,1.0,,28,24,54.0,0.0,0.0,0.0,1.0,LAC,"11-C.Dicker kicks 65 yards from LAC 35 to end zone, Touchback."
MIN,LAC,3,RUSH,run,15.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,A.Mattison,15.0,,,,,0.0,0.0,,28,24,54.0,1.0,0.0,1.0,0.0,MIN,(15:00) 2-A.Mattison left tackle to MIN 40 for 15 yards (32-A.Gilman).
MIN,LAC,3,RUSH,run,8.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,A.Mattison,8.0,,,,,0.0,0.0,,28,24,54.0,1.0,0.0,1.0,0.0,MIN,(14:38) (No Huddle) 2-A.Mattison left tackle to MIN 48 for 8 yards (43-M.Davis).
MIN,LAC,3,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Cousins,,J.Jefferson,,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,MIN,(14:00) (Shotgun) 8-K.Cousins pass incomplete deep left to 18-J.Jefferson.
MIN,LAC,3,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Cousins,,J.Jefferson,,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,MIN,(13:53) (Shotgun) 8-K.Cousins pass incomplete deep right to 18-J.Jefferson [45-T.Tuipulotu].
MIN,LAC,3,PUNT,punt,0.0,,46.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,LAC,0.0,1.0,,28,24,54.0,0.0,0.0,0.0,1.0,MIN,"(13:47) 14-R.Wright punts 46 yards to LAC 6, Center-42-A.DePaola, out of bounds."
MIN,LAC,3,RUSH,run,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,J.Kelley,3.0,,,,,0.0,0.0,,28,24,54.0,0.0,0.0,1.0,0.0,LAC,(13:40) (Shotgun) 25-J.Kelley left tackle to LAC 9 for 3 yards (21-A.Evans; 98-D.Wonnum).
MIN,LAC,3,PASS,pass,35.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Herbert,35.0,M.Williams,35.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,LAC,"(12:49) (Shotgun) 10-J.Herbert pass deep right to 81-M.Williams to LAC 39 for 35 yards (7-B.Murphy).
Minnesota challenged the pass completion ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)"
MIN,LAC,3,PASS,pass,25.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Herbert,25.0,K.Allen,25.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,LAC,(12:23) (Shotgun) 10-J.Herbert pass short left to 13-K.Allen to MIN 36 for 25 yards (21-A.Evans).
MIN,LAC,3,PASS,pass,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Herbert,1.0,K.Allen,1.0,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,LAC,(11:41) (Shotgun) 10-J.Herbert pass short right to 13-K.Allen to MIN 35 for 1 yard (7-B.Murphy).
MIN,LAC,3,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J.Herbert,,J.Palmer,,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,LAC,(11:04) (Shotgun) 10-J.Herbert pass incomplete short left to 5-J.Palmer [40-I.Pace].
MIN,LAC,3,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J.Herbert,,Q.Johnston,,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,LAC,(11:00) (Shotgun) 10-J.Herbert pass incomplete short left to 1-Q.Johnston (7-B.Murphy).
MIN,LAC,3,FIELD_GOAL,field_goal,0.0,missed,53.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,C.Dicker,,0.0,0.0,,28,24,54.0,0.0,0.0,0.0,1.0,LAC,"(10:54) 11-C.Dicker 53 yard field goal is No Good, Wide Left, Center-47-J.Harris, Holder-16-J.Scott."
MIN,LAC,3,RUSH,run,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,A.Mattison,1.0,,,,,0.0,0.0,,28,24,54.0,0.0,0.0,1.0,0.0,MIN,"(10:50) 2-A.Mattison right guard to MIN 44 for 1 yard (45-T.Tuipulotu, 31-N.Niemann)."
MIN,LAC,3,PASS,pass,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,K.Cousins,4.0,A.Mattison,4.0,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,MIN,(10:18) (No Huddle) 8-K.Cousins pass short right to 2-A.Mattison to MIN 48 for 4 yards (9-K.Murray) [56-M.Fox].
MIN,LAC,3,PASS,pass,6.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,K.Cousins,6.0,J.Jefferson,6.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,MIN,"(9:44) (No Huddle, Shotgun) 8-K.Cousins pass short right to 18-J.Jefferson to LAC 46 for 6 yards (43-M.Davis)."
MIN,LAC,3,PASS,pass,10.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,K.Cousins,10.0,T.Hockenson,10.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,MIN,(8:55) (Shotgun) 8-K.Cousins pass short right to 87-T.Hockenson to LAC 41 for 10 yards (9-K.Murray).
MIN,LAC,3,RUSH,run,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,A.Mattison,1.0,,,,,0.0,0.0,,28,24,54.0,0.0,0.0,1.0,0.0,MIN,(8:24) 2-A.Mattison up the middle to LAC 40 for 1 yard (45-T.Tuipulotu).
MIN,LAC,3,SACK,pass,-6.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Cousins,,,,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,MIN,(7:47) (Shotgun) 8-K.Cousins sacked at LAC 46 for -6 yards (56-M.Fox).
MIN,LAC,3,PUNT,punt,0.0,,46.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,LAC,0.0,1.0,,28,24,54.0,0.0,0.0,0.0,1.0,MIN,"(7:10) 14-R.Wright punts 46 yards to end zone, Center-42-A.DePaola, Touchback."
MIN,LAC,3,RUSH,run,6.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,I.Spiller,6.0,,,,,0.0,0.0,,28,24,54.0,1.0,0.0,1.0,0.0,LAC,(7:04) (Shotgun) 28-I.Spiller up the middle to LAC 26 for 6 yards (21-A.Evans; 91-P.Jones).
MIN,LAC,3,PASS,pass,25.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Herbert,25.0,K.Allen,25.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,LAC,(6:22) (Shotgun) 10-J.Herbert pass deep left to 13-K.Allen pushed ob at MIN 49 for 25 yards (25-Th.Jackson).
MIN,LAC,3,PASS,pass,49.0,,,,,LAC,M.Williams,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,K.Allen,49.0,M.Williams,49.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,LAC,"(6:01) (Shotgun) 13-K.Allen pass deep right to 81-M.Williams for 49 yards, TOUCHDOWN."
MIN,LAC,3,XP_KICK,extra_point,0.0,,33.0,good,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,C.Dicker,,0.0,1.0,,28,24,54.0,1.0,0.0,0.0,1.0,LAC,"11-C.Dicker extra point is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
MIN,LAC,3,KICK_OFF,kickoff,0.0,,65.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,C.Dicker,MIN,0.0,1.0,,28,24,54.0,0.0,0.0,0.0,1.0,LAC,"11-C.Dicker kicks 65 yards from LAC 35 to end zone, Touchback."
MIN,LAC,3,PASS,pass,21.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,K.Cousins,21.0,T.Hockenson,21.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,MIN,(5:53) (Shotgun) 8-K.Cousins pass deep middle to 87-T.Hockenson to MIN 46 for 21 yards (3-D.James).
MIN,LAC,3,SACK,pass,-5.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Cousins,,,,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,MIN,(5:20) (No Huddle) 8-K.Cousins sacked at MIN 41 for -5 yards (51-S.Joseph).
MIN,LAC,3,PASS,pass,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,K.Cousins,4.0,J.Addison,4.0,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,MIN,(4:50) (Shotgun) 8-K.Cousins pass short right to 3-J.Addison to MIN 45 for 4 yards (43-M.Davis).
MIN,LAC,3,RUSH,run,10.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Cousins,,,,,10.0,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,MIN,"(4:26) (No Huddle, Shotgun) 8-K.Cousins scrambles left tackle to LAC 45 for 10 yards (3-D.James).
PENALTY on LAC-43-M.Davis, Defensive Holding, 5 yards, enforced at LAC 45."
MIN,LAC,3,PASS,pass,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,K.Cousins,4.0,T.Chandler,4.0,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,MIN,(4:00) 8-K.Cousins pass short right to 32-T.Chandler to LAC 36 for 4 yards (26-A.Samuel).
MIN,LAC,3,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Cousins,,J.Jefferson,,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,MIN,(3:20) 8-K.Cousins pass incomplete short left to 18-J.Jefferson [45-T.Tuipulotu].
MIN,LAC,3,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Cousins,,J.Jefferson,,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,MIN,"(3:14) (Shotgun) 8-K.Cousins pass incomplete deep left to 18-J.Jefferson [45-T.Tuipulotu].
Penalty on MIN-67-E.Ingram, Offensive Holding, declined."
MIN,LAC,3,PASS,pass,36.0,,,,,MIN,K.Osborn,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,K.Cousins,36.0,K.Osborn,36.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,MIN,"(3:09) (Shotgun) 8-K.Cousins pass short left to 17-K.Osborn for 36 yards, TOUCHDOWN."
MIN,LAC,3,XP_KICK,extra_point,0.0,,33.0,good,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,G.Joseph,,0.0,1.0,,28,24,54.0,1.0,0.0,0.0,1.0,MIN,"1-G.Joseph extra point is GOOD, Center-42-A.DePaola, Holder-14-R.Wright."
MIN,LAC,3,KICK_OFF,kickoff,0.0,,65.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,G.Joseph,LAC,0.0,1.0,,28,24,54.0,0.0,0.0,0.0,1.0,MIN,"1-G.Joseph kicks 65 yards from MIN 35 to end zone, Touchback."
MIN,LAC,3,PASS,pass,14.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Herbert,14.0,K.Allen,14.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,LAC,(3:01) (Shotgun) 10-J.Herbert pass short middle to 13-K.Allen to LAC 39 for 14 yards (24-C.Bynum) [97-H.Phillips].
MIN,LAC,3,PASS,pass,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Herbert,2.0,K.Allen,2.0,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,LAC,"(2:27) 10-J.Herbert pass short left to 13-K.Allen to LAC 42 for 3 yards (22-H.Smith).
PENALTY on LAC-88-T.McKitty, Offensive Holding, 10 yards, enforced at LAC 41."
MIN,LAC,3,PASS,pass,11.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Herbert,11.0,M.Williams,11.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,LAC,(2:01) (Shotgun) 10-J.Herbert pass short right to 81-M.Williams to LAC 42 for 11 yards (97-H.Phillips). LAC-81-M.Williams was injured during the play.
MIN,LAC,3,RUSH,run,-2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,J.Kelley,-2.0,,,,,0.0,0.0,,28,24,54.0,0.0,0.0,1.0,0.0,LAC,"(1:35) (Shotgun) 25-J.Kelley left end to LAC 40 for -2 yards (24-C.Bynum, 44-J.Metellus)."
MIN,LAC,3,SACK,pass,-9.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,J.Herbert,,,,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,LAC,"(:53) (Shotgun) 10-J.Herbert sacked at LAC 30 for -10 yards (99-D.Hunter). FUMBLES (99-D.Hunter), and recovers at LAC 31."
MIN,LAC,3,PUNT,punt,0.0,,52.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,B.Powell,,,MIN,0.0,1.0,,28,24,54.0,1.0,0.0,0.0,1.0,LAC,"(:15) 16-J.Scott punts 52 yards to MIN 17, Center-47-J.Harris, fair catch by 4-B.Powell."
MIN,LAC,3,RUSH,run,14.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,A.Mattison,14.0,,,,,0.0,0.0,,28,24,54.0,1.0,0.0,1.0,0.0,MIN,"(:07) 2-A.Mattison right tackle to MIN 31 for 14 yards (22-J.Woods, 31-N.Niemann)."
MIN,LAC,3,PASS,pass,11.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,K.Cousins,11.0,J.Addison,11.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,MIN,(14:36) (Shotgun) 8-K.Cousins pass short left to 3-J.Addison to MIN 32 for 11 yards (26-A.Samuel).
MIN,LAC,3,PASS,pass,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,K.Cousins,4.0,J.Addison,4.0,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,MIN,(14:02) (Shotgun) 8-K.Cousins pass short left to 3-J.Addison to MIN 36 for 4 yards (43-M.Davis).
MIN,LAC,3,PASS,pass,6.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,K.Cousins,6.0,J.Addison,6.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,MIN,(13:23) (Shotgun) 8-K.Cousins pass short left to 3-J.Addison to MIN 42 for 6 yards (43-M.Davis).
MIN,LAC,3,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Cousins,,J.Addison,,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,MIN,(12:44) 8-K.Cousins pass incomplete deep right to 3-J.Addison (26-A.Samuel).
MIN,LAC,3,RUSH,run,10.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,A.Mattison,10.0,,,,,0.0,0.0,,28,24,54.0,1.0,0.0,1.0,0.0,MIN,(12:39) (Shotgun) 2-A.Mattison up the middle to LAC 48 for 10 yards (31-N.Niemann).
MIN,LAC,3,SACK,pass,-4.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Cousins,,,,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,MIN,(12:11) (No Huddle) 8-K.Cousins sacked at MIN 48 for -4 yards (45-T.Tuipulotu).
MIN,LAC,3,PASS,pass,52.0,,,,,MIN,J.Jefferson,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,K.Cousins,52.0,J.Jefferson,52.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,MIN,"(11:30) (Shotgun) 8-K.Cousins pass short middle to 18-J.Jefferson for 52 yards, TOUCHDOWN [52-K.Mack]."
MIN,LAC,3,XP_KICK,extra_point,0.0,,33.0,good,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,G.Joseph,,0.0,1.0,,28,24,54.0,1.0,0.0,0.0,1.0,MIN,"1-G.Joseph extra point is GOOD, Center-42-A.DePaola, Holder-14-R.Wright.
PENALTY on LAC-26-A.Samuel, Defensive Offside, 5 yards, enforced between downs."
MIN,LAC,3,KICK_OFF,kickoff,0.0,,60.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,G.Joseph,LAC,0.0,1.0,,28,24,54.0,0.0,0.0,0.0,1.0,MIN,"1-G.Joseph kicks 60 yards from MIN 40 to end zone, Touchback."
MIN,LAC,3,PASS,pass,21.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Herbert,21.0,K.Allen,21.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,LAC,"(11:20) (Shotgun) 10-J.Herbert pass short right to 13-K.Allen pushed ob at LAC 46 for 21 yards (21-A.Evans).
Penalty on MIN-7-B.Murphy, Defensive Holding, declined."
MIN,LAC,3,PASS,pass,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Herbert,5.0,J.Kelley,5.0,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,LAC,(11:02) (Shotgun) 10-J.Herbert pass short left to 25-J.Kelley to MIN 49 for 5 yards (40-I.Pace; 44-J.Metellus).
MIN,LAC,3,PASS,pass,6.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,J.Herbert,6.0,G.Everett,6.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,LAC,"(10:25) (Shotgun) 10-J.Herbert pass short left to 7-G.Everett to MIN 43 for 6 yards (44-J.Metellus, 22-H.Smith). FUMBLES (22-H.Smith), ball out of bounds at MIN 43."
MIN,LAC,3,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J.Herbert,,J.Palmer,,,,,,,,0.0,0.0,,28,24,54.0,0.0,1.0,0.0,0.0,LAC,(9:35) (Shotgun) 10-J.Herbert pass incomplete deep right to 5-J.Palmer.
MIN,LAC,3,RUSH,run,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,J.Kelley,3.0,,,,,0.0,0.0,,28,24,54.0,0.0,0.0,1.0,0.0,LAC,(9:29) (Shotgun) 25-J.Kelley left end to 50 for 3 yards (40-I.Pace).
MIN,LAC,3,PASS,pass,20.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Herbert,20.0,K.Allen,20.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,LAC,(8:51) (Shotgun) 10-J.Herbert pass deep middle to 13-K.Allen to MIN 30 for 20 yards (58-J.Hicks).
MIN,LAC,3,PASS,pass,30.0,,,,,LAC,J.Palmer,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,J.Herbert,30.0,J.Palmer,30.0,,,,,,,0.0,0.0,,28,24,54.0,1.0,1.0,0.0,0.0,LAC,"(8:11) (Shotgun) 10-J.Herbert pass deep left to 5-J.Palmer for 30 yards, TOUCHDOWN."
MIN,LAC,3,XP_KICK,extra_point,0.0,,33.0,good,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,C.Dicker,,0.0,1.0,,28,24,54.0,1.0,0.0,0.0,1.0,LAC,"11-C.Dicker extra point is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
MIN,LAC,3,KICK_OFF,kickoff,0.0,,65.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,C.Dicker,MIN,0.0,1.0,,28,24,54.0,0.0,0.0,0.0,1.0,LAC,"11-C.Dicker kicks 65 yards from LAC 35 to end zone, Touchback."
MIN,LAC,3,RUSH,run,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,A.Mattison,1.0,,,,,0.0,0.0,,28,24,54.0,0.0,0.0,1.0,0.0,MIN,(8:05) 2-A.Mattison left tackle to MIN 26 for 1 yard (52-K.Mack).
